"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2018 November General","2018-11-06 00:00:00","ROCKINGHAM COUNTY","502 - SWIFT RUN","06","Congressional","2","0","1470","16","1472","2626","104","2730"
"2018 November General","2018-11-06 00:00:00","ROCKINGHAM COUNTY","503 - MCGAHEYSVILLE","06","Congressional","2","0","1412","1","1414","2199","91","2290"
"2018 November General","2018-11-06 00:00:00","ROCKINGHAM COUNTY","504 - SOUTH FORK","06","Congressional","0","0","670","2","670","1131","51","1182"
"2018 November General","2018-11-06 00:00:00","ROCKINGHAM COUNTY","505 - STONY RUN","06","Congressional","1","0","1270","0","1271","2025","119","2144"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","##Central Absentee","00","Local","0","729","0","11","729","0","0","0"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","##Central Absentee","09","Congressional","0","729","0","11","729","0","0","0"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","101 - MOCCASIN","09","Congressional","1","0","618","0","619","1269","48","1317"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","102 - COPPER CREEK","09","Congressional","1","0","479","1","480","1005","37","1042"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","103 - SOUTH CASTLEWOOD","09","Congressional","0","0","387","2","387","755","26","781"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","201 - NORTH CASTLEWOOD","09","Congressional","3","0","977","3","980","2225","121","2346"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","202 - DANTE","09","Congressional","0","0","206","0","206","504","27","531"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","301 - COOKS MILL","09","Congressional","0","0","194","0","194","401","16","417"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","302 - DAUGHERTY","09","Congressional","0","0","294","0","294","524","22","546"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","303 - NEW GARDEN","09","Congressional","0","0","574","1","574","1369","48","1417"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","304 - CLEVELAND","09","Congressional","1","0","324","0","325","725","53","778"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","401 - DRILL","09","Congressional","0","0","81","0","81","192","8","200"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","402 - SWORDS CREEK","09","Congressional","0","0","830","2","830","1839","65","1904"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","403 - HONAKER","09","Congressional","0","0","411","0","411","913","49","962"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","501 - WEST LEBANON","09","Congressional","0","0","1352","3","1352","2831","172","3003"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","601 -  EAST LEBANON","09","Congressional","0","0","739","0","739","1425","41","1466"
"2018 November General","2018-11-06 00:00:00","RUSSELL COUNTY","602 - ELK GARDEN","09","Congressional","0","0","874","1","874","1670","81","1751"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","##Central Absentee","00","Local","0","755","0","0","755","0","0","0"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","##Central Absentee","09","Congressional","0","755","0","0","755","0","0","0"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","001 - NORTH SALEM NO 2","09","Congressional","1","0","1241","0","1242","2133","148","2281"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","002 - CONEHURST","09","Congressional","0","0","562","0","562","1147","106","1253"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","003 - BEVERLY HEIGHTS","09","Congressional","0","0","641","0","641","1013","38","1051"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","004 - WEST SALEM","09","Congressional","1","0","975","0","976","1570","48","1618"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","005 - NORTH SALEM NO 1","09","Congressional","0","0","1247","0","1247","2091","125","2216"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","006 - SOUTH SALEM NO 1","09","Congressional","1","0","633","0","634","1244","79","1323"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","007 - SOUTH SALEM NO 2","09","Congressional","0","0","923","0","923","1631","116","1747"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","008 - EAST SALEM","09","Congressional","0","0","339","0","339","781","48","829"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","009 - SOUTH SIDE HILLS","09","Congressional","0","0","1258","0","1258","2089","88","2177"
"2018 November General","2018-11-06 00:00:00","SALEM CITY","010 - HIDDEN VALLEY","09","Congressional","2","0","1379","0","1381","2378","156","2534"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","##Central Absentee","00","Local","0","481","0","3","481","0","0","0"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","##Central Absentee","09","Congressional","0","481","0","3","481","0","0","0"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","101 - WEBER CITY","09","Congressional","0","0","557","4","557","1117","85","1202"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","102 - YUMA","09","Congressional","0","0","664","4","664","1225","76","1301"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","202 - WEBER CITY EAST","09","Congressional","0","0","424","0","424","818","49","867"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","203 - HILTONS","09","Congressional","0","0","667","0","667","1237","43","1280"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","204 - CLARK'S","09","Congressional","0","0","188","4","188","317","7","324"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","301 - NICKELSVILLE","09","Congressional","0","0","488","2","488","905","27","932"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","302 - SNOWFLAKE","09","Congressional","2","0","380","1","382","651","26","677"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","303 - TWIN SPRINGS","09","Congressional","0","0","340","0","340","724","25","749"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","304 - COPPER CREEK","09","Congressional","0","0","108","0","108","222","12","234"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","401 - GATE CITY","09","Congressional","0","0","1219","6","1219","2576","189","2765"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","501 - DUNGANNON","09","Congressional","0","0","273","2","273","574","35","609"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","502 - FORT BLACKMORE","09","Congressional","0","0","271","1","271","575","31","606"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","503 - MANVILLE","09","Congressional","0","0","148","0","148","400","24","424"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","504 - RYE COVE","09","Congressional","0","0","388","3","388","826","31","857"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","601 - CLINCHPORT","09","Congressional","0","0","254","0","254","600","41","641"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","602 - DUFFIELD-PATTONSVILLE","09","Congressional","0","0","608","0","608","1166","53","1219"
"2018 November General","2018-11-06 00:00:00","SCOTT COUNTY","603 - FAIRVIEW","09","Congressional","0","0","144","0","144","304","17","321"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","##Central Absentee","00","Local","0","1071","0","23","1071","0","0","0"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","##Central Absentee","06","Congressional","1","0","0","0","1","0","0","0"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","101 - ORKNEY SPRINGS","06","Congressional","3","0","770","6","773","1323","52","1375"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","103 - NEW MARKET","06","Congressional","2","0","1837","8","1839","3164","150","3314"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","201 - CONICVILLE","06","Congressional","1","0","1284","6","1285","2195","57","2252"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","202 - MT JACKSON","06","Congressional","1","0","1069","6","1070","1974","83","2057"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","302 - EDINBURG","06","Congressional","1","0","1180","5","1181","1958","74","2032"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","303 - ST LUKE","06","Congressional","1","0","1127","6","1128","1925","72","1997"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","304 - FORT VALLEY","06","Congressional","3","0","673","3","676","1050","33","1083"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","401 - WOODSTOCK","06","Congressional","4","0","2380","100","2384","4506","231","4737"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","501 - CEDAR CREEK","06","Congressional","0","0","114","0","114","177","4","181"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","503 - TOMS BROOK","06","Congressional","5","0","1613","6","1618","2763","143","2906"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","504 - LEBANON CHURCH","06","Congressional","0","0","1152","0","1152","1888","87","1975"
"2018 November General","2018-11-06 00:00:00","SHENANDOAH COUNTY","601 - STRASBURG","06","Congressional","2","0","2312","45","2314","4474","281","4755"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","##Central Absentee","00","Local","0","435","0","3","435","0","0","0"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","##Central Absentee","09","Congressional","0","435","0","3","435","0","0","0"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","101 - SALTVILLE","09","Congressional","0","0","1181","0","1181","2458","124","2582"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","201 - SEVEN MILE FORD","09","Congressional","0","0","877","0","877","1774","77","1851"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","202 - RICH VALLEY","09","Congressional","1","0","340","0","341","680","42","722"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","301 - CHILHOWIE","09","Congressional","0","0","1131","0","1131","2107","94","2201"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","302 - ST CLAIR","09","Congressional","0","0","347","0","347","581","28","609"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","401 - EAST PARK","09","Congressional","0","0","840","0","840","1572","72","1644"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","402 - WEST PARK","09","Congressional","0","0","395","0","395","933","125","1058"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","501 - ATKINS","09","Congressional","7","0","857","0","864","1634","82","1716"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","502 - WASSONA","09","Congressional","0","0","631","0","631","1093","47","1140"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","601 - ROYAL OAK EAST","09","Congressional","0","0","796","0","796","1674","92","1766"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","602 - ROYAL OAK WEST","09","Congressional","0","0","462","0","462","786","32","818"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","701 - ADWOLFE","09","Congressional","0","0","855","0","855","1616","70","1686"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","702 - SUGAR GROVE","09","Congressional","0","0","510","0","510","942","36","978"
"2018 November General","2018-11-06 00:00:00","SMYTH COUNTY","703 - KONNAROCK","09","Congressional","0","0","82","0","82","166","10","176"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","##Central Absentee","00","Local","0","330","0","8","330","0","0","0"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","##Central Absentee","04","Congressional","0","330","0","8","330","0","0","0"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","101 - BERLIN","04","Congressional","0","0","488","0","488","","",""
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","102 - IVOR","04","Congressional","0","0","712","11","712","","",""
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","201 - BOYKINS","04","Congressional","0","0","674","5","674","1229","64","1293"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","202 - BRANCHVILLE","04","Congressional","0","0","224","3","224","380","10","390"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","301 - CAPRON","04","Congressional","0","0","578","1","578","944","47","991"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","302 - SEBRELL","04","Congressional","0","0","516","0","516","","",""
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","401 - DREWRYVILLE","04","Congressional","0","0","398","1","398","727","36","763"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","501 - HUNTERDALE","04","Congressional","0","0","822","2","822","","",""
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","502 - FORKS-OF-THE-RIVER","04","Congressional","0","0","345","1","345","","",""
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","601 - COURTLAND","04","Congressional","0","0","742","4","742","1298","79","1377"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","602 - SEDLEY","04","Congressional","0","0","306","0","306","","",""
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","701 - BLACKWATER RIVER","04","Congressional","0","0","354","2","354","746","48","794"
"2018 November General","2018-11-06 00:00:00","SOUTHAMPTON COUNTY","702 - NEWSOMS","04","Congressional","0","0","533","2","533","955","35","990"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","##Central Absentee","00","Local","0","5582","0","25","5582","0","0","0"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","##Central Absentee","01","Congressional","0","1486","0","5","1486","0","0","0"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","##Central Absentee","07","Congressional","1","4096","0","20","4097","0","0","0"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","101 - PARTLOW","07","Congressional","5","0","1282","3","1287","2520","124","2644"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","102 - BLAYDES CORNER","07","Congressional","5","0","1357","9","1362","2773","143","2916"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","103 - TRAVELERS REST","01","Congressional","1","0","6","0","7","3495","190","3685"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","103 - TRAVELERS REST","07","Congressional","1","0","1934","9","1935","3495","190","3685"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","104 - MASSAPONAX","01","Congressional","4","0","1742","0","1746","3168","205","3373"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","201 - WILDERNESS SCHOOL","07","Congressional","3","0","1660","0","1663","2987","200","3187"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","202 - WILDERNESS FIRE","07","Congressional","4","0","1572","0","1576","2877","161","3038"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","203 - NI RIVER / ELYS FORD","07","Congressional","1","0","1541","14","1542","2600","128","2728"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","204 - CHANCELLOR","07","Congressional","7","0","2021","40","2028","3774","248","4022"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","301 - PLANK ROAD","07","Congressional","8","0","1881","37","1889","3514","285","3799"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","302 - HAZEL RUN","07","Congressional","0","0","2066","20","2066","3851","334","4185"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","303 - RIVERBEND","07","Congressional","3","0","2651","2","2654","4477","206","4683"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","401 - SUMMIT","01","Congressional","0","0","2103","20","2103","3752","269","4021"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","402 - PARKSIDE","01","Congressional","0","0","1718","14","1718","4023","337","4360"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","402 - PARKSIDE","07","Congressional","0","0","378","3","378","4023","337","4360"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","403 - LEE HILL","01","Congressional","6","0","2354","4","2360","4349","313","4662"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","501 - BELMONT","07","Congressional","0","0","1182","4","1182","2224","114","2338"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","502 - BROKENBURG","07","Congressional","0","0","1084","0","1084","2015","79","2094"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","503 - POST OAK","07","Congressional","0","0","1169","2","1169","2230","114","2344"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","504 - COURTHOUSE","07","Congressional","0","0","1818","5","1818","3274","147","3421"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","505 - BROCK","07","Congressional","0","0","1901","20","1901","3389","153","3542"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","601 - SALEM","07","Congressional","3","0","2062","14","2065","3819","252","4071"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","602 - SMITH STATION","07","Congressional","3","0","2584","29","2587","4605","351","4956"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","603 - PIEDMONT","07","Congressional","0","0","1294","18","1294","2458","205","2663"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","701 - BATTLEFIELD","01","Congressional","1","0","1507","0","1508","2681","180","2861"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","702 - BRENTS MILL","01","Congressional","1","0","998","7","999","3995","444","4439"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","702 - BRENTS MILL","07","Congressional","1","0","1030","6","1031","3995","444","4439"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","703 - FAIRVIEW","01","Congressional","2","0","268","1","270","1979","231","2210"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","703 - FAIRVIEW","07","Congressional","2","0","748","2","750","1979","231","2210"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","704 - GAYLE","01","Congressional","7","0","861","10","868","4495","216","4711"
"2018 November General","2018-11-06 00:00:00","SPOTSYLVANIA COUNTY","704 - GAYLE","07","Congressional","7","0","1759","17","1766","4495","216","4711"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","##Central Absentee","00","Local","0","4637","0","12","4637","0","0","0"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","##Central Absentee","01","Congressional","0","4637","0","12","4637","0","0","0"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","101 - HARTWOOD","01","Congressional","4","0","3070","33","3074","5069","260","5329"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","102 - ROCKY RUN","01","Congressional","1","0","1863","17","1864","2907","109","3016"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","103 - SIMPSON","01","Congressional","0","0","1973","14","1973","3416","139","3555"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","104 - COLLEGE","01","Congressional","3","0","2364","2","2367","3998","279","4277"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","201 - ROCK HILL","01","Congressional","4","0","1614","5","1618","2804","204","3008"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","202 - ROSEVILLE","01","Congressional","2","0","2192","12","2194","3747","252","3999"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","203 - RUBY","01","Congressional","1","0","1531","7","1532","2584","171","2755"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","204 - STEFANIGA","01","Congressional","3","0","2247","34","2250","3855","216","4071"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","301 - GRIFFIS","01","Congressional","0","0","1429","6","1429","2797","312","3109"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","302 - WIDEWATER","01","Congressional","2","0","2193","12","2195","4119","378","4497"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","303 - HARBOUR","01","Congressional","0","0","1283","6","1283","2042","155","2197"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","304 - BARRETT","01","Congressional","0","0","894","1","894","1663","152","1815"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","401 - AQUIA","01","Congressional","0","0","788","4","788","1531","174","1705"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","402 - COURTHOUSE","01","Congressional","2","0","2576","15","2578","4838","486","5324"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","403 - BROOKE","01","Congressional","3","0","2362","34","2365","4166","257","4423"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","404 - GOVERNMENT ISLAND","01","Congressional","1","0","1508","3","1509","2606","208","2814"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","501 - GRAFTON","01","Congressional","4","0","2473","16","2477","4165","234","4399"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","502 - FALMOUTH","01","Congressional","0","0","1707","13","1707","2773","166","2939"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","503 - DREW","01","Congressional","2","0","1717","10","1719","3029","191","3220"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","504 - GAYLE","01","Congressional","3","0","1661","34","1664","2797","202","2999"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","601 - FERRY FARM","01","Congressional","0","0","1733","36","1733","2738","116","2854"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","602 - CHATHAM","01","Congressional","1","0","2054","12","2055","3436","221","3657"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","603 - WHITE OAK","01","Congressional","1","0","2146","7","2147","3514","167","3681"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","604 - ENGLAND RUN","01","Congressional","5","0","1147","18","1152","2336","239","2575"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","701 - WOODLANDS","01","Congressional","2","0","2432","21","2434","4183","263","4446"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","702 - WHITSON","01","Congressional","1","0","1790","5","1791","3443","374","3817"
"2018 November General","2018-11-06 00:00:00","STAFFORD COUNTY","703 - HAMPTON","01","Congressional","2","0","2825","32","2827","4903","329","5232"
"2018 November General","2018-11-06 00:00:00","STAUNTON CITY","##Central Absentee","00","Local","0","834","0","0","834","0","0","0"
"2018 November General","2018-11-06 00:00:00","STAUNTON CITY","##Central Absentee","06","Congressional","0","834","0","0","834","0","0","0"
"2018 November General","2018-11-06 00:00:00","STAUNTON CITY","101 - WARD NO 1","06","Congressional","4","0","1699","0","1703","3188","293","3481"
"2018 November General","2018-11-06 00:00:00","STAUNTON CITY","201 - WARD NO 2","06","Congressional","7","0","2030","0","2037","3775","211","3986"
"2018 November General","2018-11-06 00:00:00","STAUNTON CITY","301 - WARD NO 3","06","Congressional","1","0","1803","0","1804","2959","132","3091"
"2018 November General","2018-11-06 00:00:00","STAUNTON CITY","401 - WARD NO 4","06","Congressional","2","0","1535","0","1537","2556","147","2703"
"2018 November General","2018-11-06 00:00:00","STAUNTON CITY","501 - WARD NO 5","06","Congressional","4","0","1751","0","1755","2943","244","3187"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","##Central Absentee","00","Local","0","2931","0","0","2931","0","0","0"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","##Central Absentee","03","Congressional","0","1940","0","0","1940","0","0","0"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","##Central Absentee","04","Congressional","0","991","0","0","991","0","0","0"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","101 - BELLEHARBOUR","03","Congressional","4","0","1096","4","1100","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","102 - DRIVER","03","Congressional","0","0","2390","20","2390","3874","225","4099"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","104 - BENNETTS CREEK","03","Congressional","1","0","1592","6","1593","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","201 - EBENEZER","03","Congressional","0","0","1244","4","1244","1816","95","1911"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","202 - CHUCKATUCK","03","Congressional","0","0","1188","5","1188","1911","99","2010"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","203 - KINGS FORK","03","Congressional","0","0","1673","7","1673","3206","244","3450"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","204 - HILLPOINT","03","Congressional","0","0","1289","15","1289","2456","225","2681"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","301 - WHITE MARSH","04","Congressional","0","0","452","1","452","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","302 - JOHN F KENNEDY","03","Congressional","1","0","727","7","728","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","302 - JOHN F KENNEDY","04","Congressional","1","0","795","7","796","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","304 - NANSEMOND RIVER","03","Congressional","0","0","1529","37","1529","2681","247","2928"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","305 - SHOULDERS HILL","03","Congressional","1","0","694","0","695","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","401 - AIRPORT","04","Congressional","0","0","799","3","799","1545","80","1625"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","402 - WHALEYVILLE","04","Congressional","0","0","968","5","968","1697","107","1804"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","403 - SOUTHSIDE","04","Congressional","0","0","621","2","621","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","404 - BOOKER T WASHINGTON","03","Congressional","0","0","256","2","256","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","404 - BOOKER T WASHINGTON","04","Congressional","0","0","814","2","814","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","405 - PITTMANTOWN","04","Congressional","0","0","375","2","375","685","46","731"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","501 - KILBYS MILL","04","Congressional","1","0","1733","5","1734","3056","173","3229"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","502 - HOLLAND","04","Congressional","0","0","1527","20","1527","2717","160","2877"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","504 - LAKE COHOON","03","Congressional","0","0","334","3","334","2820","159","2979"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","504 - LAKE COHOON","04","Congressional","0","0","1381","4","1381","2820","159","2979"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","601 - LAKESIDE","04","Congressional","1","0","1417","6","1418","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","602 - OLDE TOWNE","03","Congressional","0","0","378","0","378","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","602 - OLDE TOWNE","04","Congressional","0","0","3","0","3","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","603 - ELEPHANTS FORK/WESTHAVEN","04","Congressional","0","0","501","2","501","867","34","901"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","604 - WILROY","03","Congressional","1","0","1052","7","1053","1862","132","1994"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","605 - HOLLYWOOD","03","Congressional","0","0","616","9","616","","",""
