"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","114 - DULLES SOUTH","10","Congressional","6","0","1545","0","1551","2350","94","2443"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","117 - CARTER","10","Congressional","4","0","943","0","947","1426","204","1630"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","118 - MOOREFIELD","10","Congressional","1","0","1687","0","1688","2435","214","2649"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","119 - ARCOLA","10","Congressional","7","0","3095","0","3102","4378","297","4675"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","120 - LUNSFORD","10","Congressional","5","0","1805","0","1810","2736","180","2916"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","121 - TOWN HALL","10","Congressional","2","0","1185","0","1187","1703","145","1848"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","122 - HUTCHISON FARM","10","Congressional","12","0","1996","0","2008","2999","215","3214"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","123 - CARDINAL RIDGE","10","Congressional","2","0","1128","0","1130","1599","103","1702"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","124 - LIBERTY","10","Congressional","4","0","1215","0","1219","1903","152","2055"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","125 - ROCK RIDGE","10","Congressional","3","0","1638","0","1641","2320","102","2422"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","207 - RIVER BEND","10","Congressional","1","0","1164","0","1165","1720","112","1832"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","208 - ALGONKIAN","10","Congressional","4","0","1304","0","1308","1815","118","1933"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","209 - POTOMAC FALLS","10","Congressional","0","0","1772","0","1772","2589","209","2798"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","210 - CASCADES","10","Congressional","3","0","2142","0","2145","3231","364","3595"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","213 - COUNTRYSIDE","10","Congressional","11","0","764","0","775","1116","124","1240"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","214 - SUGARLAND NORTH","10","Congressional","7","0","2119","0","2126","3258","188","3446"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","215 - SUGARLAND SOUTH","10","Congressional","12","0","2025","0","2037","2866","270","3136"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","216 - LOWES ISLAND","10","Congressional","6","0","1637","0","1643","2468","156","2624"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","217 - SOUTH BANK","10","Congressional","3","0","1956","0","1959","2967","199","3166"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","218 - UNIVERSITY CENTER","10","Congressional","4","0","1334","0","1338","1992","335","2327"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","219 - GALILEE CHURCH","10","Congressional","5","0","1569","0","1574","2258","250","2508"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","301 - PURCELLVILLE","10","Congressional","3","0","2165","0","2168","3125","189","3314"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","302 - ROUND HILL","10","Congressional","3","0","1863","0","1866","2551","137","2688"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","303 - HILLSBORO","10","Congressional","5","0","1682","0","1687","2374","143","2517"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","305 - PHILOMONT","10","Congressional","0","0","847","0","847","1124","59","1183"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","307 - MIDDLEBURG","10","Congressional","4","0","877","0","881","1261","120","1381"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","308 - ST LOUIS","10","Congressional","3","0","914","0","917","1332","75","1407"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","309 - ALDIE","10","Congressional","1","0","694","0","695","963","61","1024"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","310 - MOUNTAIN VIEW","10","Congressional","3","0","2118","0","2121","3035","260","3295"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","311 - ROUND HILL ELEMENTARY","10","Congressional","4","0","1796","0","1800","2475","137","2612"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","312 - BRIAR WOODS","10","Congressional","8","0","1861","0","1869","2619","136","2755"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","313 - PINEBROOK","10","Congressional","26","0","3712","0","3738","","",""
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","314 - LEGACY","10","Congressional","13","0","3133","0","3146","","",""
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","315 - FIREHOUSE","10","Congressional","2","0","621","0","623","850","34","884"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","316 - CREIGHTON'S CORNER","10","Congressional","11","0","2822","0","2833","","",""
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","318 - Madison's Trust","10","Congressional","2","0","1591","0","1593","2470","120","2590"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","401 - WEST LOVETTSVILLE","10","Congressional","6","0","2241","0","2247","3057","200","3257"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","402 - WATERFORD","10","Congressional","1","0","1814","0","1815","2642","145","2787"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","403 - LUCKETTS","10","Congressional","9","0","2150","0","2159","3240","196","3436"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","407 - HARPER PARK","10","Congressional","3","0","1185","0","1188","1769","155","1924"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","408 - EVERGREEN","10","Congressional","2","0","1539","0","1541","2317","224","2541"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","409 - CLARKES GAP","10","Congressional","3","0","1885","0","1888","2875","175","3050"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","411 - EAST LOVETTSVILLE","10","Congressional","4","0","1518","0","1522","2185","116","2301"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","413 - TUSCARORA","10","Congressional","0","0","93","0","93","150","10","160"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","414 - RED ROCK","10","Congressional","3","0","1103","0","1106","1571","102","1673"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","416 - HAMILTON","10","Congressional","2","0","2322","0","2324","3258","208","3466"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","419 - J. L. SIMPSON","10","Congressional","1","0","1816","0","1817","2740","139","2879"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","420 - RIVER CREEK","10","Congressional","7","0","1569","0","1576","2686","242","2928"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","421 - BETWEEN THE HILLS","10","Congressional","1","0","258","0","259","360","20","380"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","501 - WEST LEESBURG","10","Congressional","6","0","1782","0","1788","2763","193","2956"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","502 - EAST LEESBURG","10","Congressional","14","0","1985","0","1999","3165","415","3580"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","503 - DRY MILL","10","Congressional","1","0","967","0","968","1404","101","1505"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","504 - SMARTS MILL","10","Congressional","7","0","1807","0","1814","2724","275","2999"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","505 - COOL SPRING","10","Congressional","5","0","2017","0","2022","2892","212","3104"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","506 - BRANDON PARK","10","Congressional","7","0","1227","0","1234","1802","266","2068"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","507 - GREENWAY","10","Congressional","2","0","1041","0","1043","1531","150","1681"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","508 - BALLS BLUFF","10","Congressional","7","0","2004","0","2011","2758","217","2975"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","509 - TOLBERT","10","Congressional","8","0","2113","0","2121","3058","300","3358"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","510 - HERITAGE","10","Congressional","3","0","1195","0","1198","1768","115","1883"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","615 - HILLSIDE","10","Congressional","3","0","1833","0","1836","2606","183","2789"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","616 - EAGLE RIDGE","10","Congressional","6","0","1931","0","1937","2662","146","2808"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","617 - OAK GROVE","10","Congressional","0","0","843","0","843","1156","97","1253"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","619 - RIDGETOP","10","Congressional","3","0","929","0","932","1424","294","1718"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","620 - RUSSELL BRANCH","10","Congressional","3","0","2210","0","2213","3223","268","3491"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","621 - DOMINION TRAIL","10","Congressional","2","0","2321","0","2323","3400","257","3657"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","622 - FARMWELL STATION","10","Congressional","5","0","2007","0","2012","2999","262","3261"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","623 - WELLER","10","Congressional","2","0","1482","0","1484","2099","61","2160"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","625 - MILL RUN","10","Congressional","0","0","808","0","808","1245","54","1299"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","626 - ASHBY PONDS","10","Congressional","3","0","808","0","811","1123","17","1140"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","627 - ASHBROOK","10","Congressional","7","0","1424","0","1431","2109","216","2325"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","628 - MOOREFIELD STATION","10","Congressional","5","0","1873","0","1878","2802","380","3182"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","629 - DISCOVERY","10","Congressional","4","0","547","0","551","814","95","909"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","701 - SULLY","10","Congressional","8","0","1829","0","1837","2740","243","2983"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","702 - PARK VIEW","10","Congressional","2","0","1521","0","1523","2288","217","2505"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","703 - ROLLING RIDGE","10","Congressional","5","0","1908","0","1913","2689","277","2966"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","705 - FOREST GROVE","10","Congressional","12","0","2240","0","2252","3319","372","3691"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","707 - CLAUDE MOORE PARK","10","Congressional","3","0","1444","0","1447","2139","209","2348"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","708 - SENECA","10","Congressional","3","0","1590","0","1593","2476","162","2638"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","709 - MIRROR RIDGE","10","Congressional","11","0","1791","0","1802","2710","252","2962"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","710 - STERLING","10","Congressional","4","0","1543","0","1547","2264","224","2488"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","808 - STONE BRIDGE","10","Congressional","10","0","2327","0","2337","3311","222","3533"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","810 - CEDAR LANE","10","Congressional","12","0","1964","0","1976","2822","250","3072"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","813 - SELDENS LANDING","10","Congressional","11","0","1494","0","1505","2173","298","2471"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","814 - NEWTON - LEE","10","Congressional","7","0","2007","0","2014","2993","202","3195"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","815 - BELMONT RIDGE","10","Congressional","5","0","1688","0","1693","3001","202","3203"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","817 - SANDERS CORNER","10","Congressional","12","0","2437","0","2449","3466","261","3727"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","818 - BROAD RUN","10","Congressional","8","0","1584","0","1592","2297","136","2433"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","819 - HERITAGE CHURCH","10","Congressional","2","0","1517","0","1519","2157","118","2275"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","820 - BELMONT STATION","10","Congressional","2","0","1561","0","1563","2442","179","2621"
"2016 November General","2016-11-08 00:00:00","LOUDOUN COUNTY","822 - RIVERSIDE","10","Congressional","1","0","1270","0","1271","1851","154","2005"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","##Central Absentee","00","Local","0","1897","0","19","1897","0","0","0"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","##Central Absentee","07","Congressional","3","0","0","0","3","0","0","0"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","101 - ZION","07","Congressional","0","0","1774","0","1774","2261","132","2393"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","102 - MECHANICSVILLE","07","Congressional","1","0","935","1","936","1317","62","1379"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","201 - LOUISA #1","07","Congressional","3","0","1058","2","1061","1552","137","1689"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","202 - LOUISA #2","07","Congressional","5","0","1013","6","1018","1448","97","1545"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","301 - PATRICK HENRY NO 1","07","Congressional","5","0","1806","2","1811","2725","127","2852"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","302 - PATRICK HENRY #2","07","Congressional","2","0","493","0","495","717","40","757"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","401 - MINERAL","07","Congressional","1","0","1649","0","1650","2460","178","2638"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","402 - YANCEYVILLE","07","Congressional","1","0","526","0","527","733","88","821"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","501 - FREDERICKS HALL","07","Congressional","1","0","539","0","540","875","50","925"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","502 - CUCKOO","07","Congressional","0","0","874","1","874","1250","66","1316"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","503 - ELK CREEK","07","Congressional","1","0","620","1","621","871","44","915"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","601 - BUMPASS","07","Congressional","2","0","921","0","923","1256","72","1328"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","602 - LOCUST CREEK","07","Congressional","6","0","1225","2","1231","1664","85","1749"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","701 - SHELTONS MILL","07","Congressional","1","0","1349","3","1350","1761","68","1829"
"2016 November General","2016-11-08 00:00:00","LOUISA COUNTY","702 - SOUTH ANNA","07","Congressional","4","0","981","0","985","1367","58","1425"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","##Central Absentee","00","Local","0","507","0","6","507","0","0","0"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","##Central Absentee","05","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","101 - PLYMOUTH","05","Congressional","0","0","628","0","628","878","95","973"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","201 - BROWNS STORE","05","Congressional","0","0","573","1","573","810","57","867"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","301 - ROSEBUD","05","Congressional","0","0","397","1","397","548","33","581"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","302 - FLAT ROCK","05","Congressional","0","0","452","1","452","635","42","677"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","401 - ARROWHEAD GUN CLUB","05","Congressional","0","0","281","0","281","392","30","422"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","402 - PLEASANT GROVE","05","Congressional","0","0","513","1","513","797","71","868"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","501 - REEDY CREEK","05","Congressional","0","0","374","1","374","549","35","584"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","502 - PEOPLES COMMUNITY CENTER","05","Congressional","0","0","413","2","413","607","69","676"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","601 - HOUNDS CREEK","05","Congressional","0","0","711","3","711","1016","94","1110"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","701 - MEHERRIN FIRE DEPARTMENT","05","Congressional","0","0","343","0","343","490","38","528"
"2016 November General","2016-11-08 00:00:00","LUNENBURG COUNTY","702 - VICTORIA PUBLIC LIBRARY","05","Congressional","0","0","415","0","415","614","40","654"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","##Central Absentee","00","Local","0","1437","1097","0","2534","0","0","0"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","##Central Absentee","06","Congressional","0","1437","1097","0","2534","0","0","0"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","101 - FIRST WARD FIRST PRECINCT","06","Congressional","4","0","2909","19","2913","4086","756","4841"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","102 - FIRST WARD SECOND PRECINCT","06","Congressional","1","0","2585","22","2586","3398","358","3756"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","103 - FIRST WARD THIRD PRECINCT","06","Congressional","0","0","1819","1","1819","2444","198","2642"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","104 - FIRST WARD FOURTH PRECINCT","06","Congressional","2","0","937","0","939","1327","297","1624"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","105 - FIRST WARD FIFTH PRECINCT","06","Congressional","0","0","1170","0","1170","1517","205","1722"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","201 - SECOND WARD FIRST PRECINCT","06","Congressional","0","0","2469","30","2469","3907","826","4733"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","202 - SECOND WARD SECOND PRECINCT","06","Congressional","4","0","1911","17","1915","3065","646","3711"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","203 - SECOND WARD THIRD PRECINCT","06","Congressional","0","0","724","8","724","1147","193","1340"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","204 - SECOND WARD FOURTH PRECINCT","06","Congressional","0","0","664","6","664","952","160","1112"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","301 - THIRD WARD FIRST PRECINCT","06","Congressional","1","0","1097","0","1098","1586","325","1911"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","302 - THIRD WARD SECOND PRECINCT","06","Congressional","1","0","3207","0","3208","5024","2085","7109"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","303 - THIRD WARD THIRD PRECINCT","06","Congressional","0","0","1302","3","1302","1997","339","2335"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","304 - THIRD WARD FOURTH PRECINCT","06","Congressional","0","0","1208","3","1208","1612","319","1931"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","305 - THIRD WARD FIFTH PRECINCT","06","Congressional","1","0","2535","13","2536","3466","563","4029"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","401 - FOURTH WARD FIRST PRECINCT","06","Congressional","0","0","2951","16","2951","4157","585","4741"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","402 - FOURTH WARD SECOND PRECINCT","06","Congressional","0","0","1112","5","1112","1562","165","1727"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","403 - FOURTH WARD THIRD PRECINCT","06","Congressional","1","0","2431","5","2432","3548","731","4279"
"2016 November General","2016-11-08 00:00:00","LYNCHBURG CITY","404 - FOURTH WARD FOURTH PRECINCT","06","Congressional","0","0","2251","13","2251","3137","373","3509"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","##Central Absentee","00","Local","0","663","0","0","663","0","0","0"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","##Central Absentee","05","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","001 - OAK PARK","05","Congressional","0","0","737","0","737","1022","74","1096"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","002 - RADIANT","05","Congressional","1","0","1073","1","1074","1434","90","1524"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","003 - ROCHELLE","05","Congressional","1","0","522","0","523","696","25","721"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","004 - GRAVES MILL","05","Congressional","0","0","63","0","63","87","1","88"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","005 - MADISON","05","Congressional","0","0","1202","1","1202","1660","131","1791"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","006 - WOLFTOWN","05","Congressional","0","0","672","1","672","883","60","943"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","007 - BRIGHTWOOD","05","Congressional","0","0","1192","3","1192","1617","93","1710"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","008 - CRIGLERSVILLE","05","Congressional","0","0","566","3","566","782","37","819"
"2016 November General","2016-11-08 00:00:00","MADISON COUNTY","009 - ETLAN","05","Congressional","0","0","330","0","330","442","22","464"
"2016 November General","2016-11-08 00:00:00","MANASSAS CITY","##Central Absentee","00","Local","0","816","2116","6","2932","0","0","0"
"2016 November General","2016-11-08 00:00:00","MANASSAS CITY","##Central Absentee","10","Congressional","1","0","0","0","1","0","0","0"
"2016 November General","2016-11-08 00:00:00","MANASSAS CITY","001 - DEAN","10","Congressional","3","0","2990","0","2993","","",""
"2016 November General","2016-11-08 00:00:00","MANASSAS CITY","002 - WEEMS","10","Congressional","5","0","2150","0","2155","","",""
"2016 November General","2016-11-08 00:00:00","MANASSAS CITY","003 - METZ","10","Congressional","1","0","2371","0","2372","","",""
"2016 November General","2016-11-08 00:00:00","MANASSAS CITY","004 - HAYDON","10","Congressional","10","0","2511","0","2521","","",""
"2016 November General","2016-11-08 00:00:00","MANASSAS CITY","005 - BALDWIN","10","Congressional","7","0","2488","0","2495","","",""
"2016 November General","2016-11-08 00:00:00","MANASSAS PARK CITY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","MANASSAS PARK CITY","##Central Absentee","10","Congressional","0","1133","0","0","1133","0","0","0"
"2016 November General","2016-11-08 00:00:00","MANASSAS PARK CITY","001 - PRECINCT ONE","10","Congressional","2","0","1412","15","1414","2381","267","2648"
"2016 November General","2016-11-08 00:00:00","MANASSAS PARK CITY","002 - PRECINCT TWO","10","Congressional","2","0","1359","12","1361","2234","240","2474"
"2016 November General","2016-11-08 00:00:00","MANASSAS PARK CITY","003 - PRECINCT THREE","10","Congressional","5","0","1361","6","1366","2254","298","2552"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","##Central Absentee","00","Local","0","579","0","0","579","0","0","0"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","##Central Absentee","09","Congressional","2","0","0","0","2","0","0","0"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","001 - PRECINCT #1","09","Congressional","0","0","562","6","562","834","105","939"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","002 - PRECINCT #2","09","Congressional","0","0","1125","7","1125","1711","246","1957"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","003 - PRECINCT #3","09","Congressional","1","0","729","2","730","1142","170","1312"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","004 - PRECINCT #4","09","Congressional","0","0","1124","9","1124","1838","244","2082"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","005 - PRECINCT #5","09","Congressional","0","0","1511","4","1511","2019","177","2196"
"2016 November General","2016-11-08 00:00:00","MARTINSVILLE CITY","006 - PRECINCT #6","09","Congressional","0","0","311","6","311","445","61","506"
"2016 November General","2016-11-08 00:00:00","MATHEWS COUNTY","##Central Absentee","00","Local","0","1157","0","0","1157","0","0","0"
"2016 November General","2016-11-08 00:00:00","MATHEWS COUNTY","##Central Absentee","01","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","MATHEWS COUNTY","001 - CHESAPEAKE","01","Congressional","0","0","980","3","980","1494","133","1627"
"2016 November General","2016-11-08 00:00:00","MATHEWS COUNTY","002 - WESTVILLE","01","Congressional","4","0","1532","17","1536","2380","167","2547"
"2016 November General","2016-11-08 00:00:00","MATHEWS COUNTY","003 - PIANKATANK","01","Congressional","13","0","1683","37","1696","2762","170","2932"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","##Central Absentee","00","Local","0","627","1376","25","2003","0","0","0"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","##Central Absentee","05","Congressional","0","627","1376","25","2003","0","0","0"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","101 - WRIGHTS STORE","05","Congressional","3","0","469","0","472","712","77","789"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","102 - PEARSONS STORE","05","Congressional","0","0","171","0","171","229","23","252"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","103 - SOUTH CLARKSVILLE","05","Congressional","5","0","844","3","849","1292","150","1442"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","201 - BOYDTON","05","Congressional","4","0","455","2","459","776","72","848"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","202 - BLUESTONE SENIOR HIGH SCHOOL","05","Congressional","0","0","190","0","190","321","37","358"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","203 - CHASE CITY VFW POST","05","Congressional","3","0","399","0","402","667","78","745"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","301 - BRACEY","05","Congressional","5","0","1002","2","1007","1403","158","1561"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","302 - LACROSSE","05","Congressional","0","0","671","0","671","1010","94","1104"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","401 - AMERICAN LEGION HALL","05","Congressional","13","0","1189","7","1202","1934","316","2250"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","402 - PARK VIEW MIDDLE SCHOOL","05","Congressional","0","0","197","0","197","261","38","299"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","501 - SOUTH HILL","05","Congressional","0","0","1426","5","1426","2297","382","2679"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","601 - BASKERVILLE","05","Congressional","4","0","604","0","608","993","101","1094"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","602 - UNION LEVEL","05","Congressional","3","0","334","0","337","505","44","549"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","603 - SMITH CROSSROADS","05","Congressional","0","0","255","0","255","343","10","353"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","604 - LAKE GASTON","05","Congressional","1","0","338","0","339","529","80","609"
