"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","208 - KRAFT","03","Congressional","4","0","2102","3","2106","4154","308","4462"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","209 - LANGLEY","02","Congressional","1","0","1221","7","1222","2816","287","3103"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","210 - MACHEN","03","Congressional","4","0","2017","5","2021","4325","508","4833"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","212 - BETHEL","03","Congressional","1","0","2246","6","2247","3944","225","4169"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","213 - PHILLIPS","02","Congressional","0","0","2060","15","2060","3851","240","4091"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","214 - TUCKER CAPPS","03","Congressional","0","0","1579","15","1579","3558","383","3941"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","215 - TYLER","02","Congressional","1","0","26","0","27","972","134","1106"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","215 - TYLER","03","Congressional","1","0","341","9","342","972","134","1106"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","216 - SANDY BOTTOM","03","Congressional","0","0","999","1","999","1858","144","2002"
"2017 November General","2017-11-07 00:00:00","HAMPTON CITY","217 - SYMS","03","Congressional","0","0","736","3","736","1372","92","1464"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","##Central Absentee","00","Local","0","1000","0","0","1000","0","0","0"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","##Central Absentee","00","Local","0","1123","0","0","1123","0","0","0"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","##Central Absentee","00","Local","0","2123","0","0","2123","0","0","0"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","##Central Absentee","01","Congressional","0","2123","0","0","2123","0","0","0"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","101 - ASHLAND","01","Congressional","0","0","1038","5","1038","1992","87","2079"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","104 - SLIDING HILL","01","Congressional","0","0","1170","1","1170","2059","66","2125"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","105 - BERKLEY","01","Congressional","0","0","921","14","921","1918","102","2020"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","106 - KERSEY CREEK","01","Congressional","0","0","725","2","725","1254","28","1282"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","107 - CHICKAHOMINY","01","Congressional","0","0","988","1","988","1630","42","1672"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","201 - BEAVERDAM","01","Congressional","0","0","1418","6","1418","2735","89","2824"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","202 - BLUNTS","01","Congressional","0","0","784","6","784","1335","41","1376"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","203 - WILMINGTON PARISH","01","Congressional","0","0","1178","1","1178","1947","46","1993"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","206 - COURTHOUSE","01","Congressional","0","0","949","2","949","1711","38","1749"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","208 - OAK KNOLL","01","Congressional","0","0","1003","2","1003","1839","60","1899"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","209 - WEST HANOVER","01","Congressional","0","0","285","1","285","575","16","591"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","210 - OAK HILL","01","Congressional","0","0","414","1","414","677","15","692"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","301 - CLAY","01","Congressional","0","0","1411","22","1411","2547","90","2637"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","303 - SHADY GROVE","01","Congressional","0","0","1289","2","1289","2147","69","2216"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","304 - ATLEE","01","Congressional","0","0","2784","23","2784","4996","101","5097"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","305 - COOL SPRING","01","Congressional","0","0","1369","0","1369","2375","60","2435"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","401 - BATTLEFIELD","01","Congressional","0","0","1444","0","1444","2506","82","2588"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","403 - COLD HARBOR","01","Congressional","0","0","1648","4","1648","3078","112","3190"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","404 - BLACK CREEK","01","Congressional","0","0","1586","8","1586","2730","67","2797"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","405 - PEBBLE CREEK","01","Congressional","0","0","853","8","853","1484","37","1521"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","406 - BEAVERDAM CREEK","01","Congressional","0","0","267","0","267","614","37","651"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","502 - RURAL POINT","01","Congressional","0","0","1394","6","1394","2366","59","2425"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","503 - NEWMAN","01","Congressional","0","0","1048","6","1048","2105","81","2186"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","504 - STUDLEY","01","Congressional","0","0","920","1","920","1522","43","1565"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","505 - TOTOPOTOMOY","01","Congressional","0","0","714","0","714","1231","42","1273"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","506 - GEORGETOWN","01","Congressional","0","0","1102","8","1102","1811","57","1868"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","507 - LAUREL MEADOW","01","Congressional","0","0","1197","5","1197","2211","72","2283"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","601 - VILLAGE","01","Congressional","0","0","1992","9","1992","3565","100","3665"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","602 - LEE DAVIS","01","Congressional","0","0","1428","4","1428","2882","136","3018"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","603 - MECHANICSVILLE","01","Congressional","0","0","851","5","851","2067","150","2217"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","604 - HANOVER GROVE","01","Congressional","0","0","976","6","976","1736","48","1784"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","701 - FARRINGTON","01","Congressional","0","0","1299","2","1299","2308","55","2363"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","702 - MONTPELIER","01","Congressional","0","0","1178","5","1178","2116","67","2183"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","703 - ROCKVILLE","01","Congressional","0","0","1316","3","1316","2196","64","2260"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","704 - ELMONT","01","Congressional","0","0","1393","2","1393","2600","94","2694"
"2017 November General","2017-11-07 00:00:00","HANOVER COUNTY","705 - SOUTH ANNA","01","Congressional","0","0","750","5","750","1326","32","1358"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","##Central Absentee","00","Local","0","579","0","0","579","0","0","0"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","##Central Absentee","06","Congressional","0","579","0","0","579","0","0","0"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","101 - NORTHEAST","06","Congressional","0","0","1401","0","1401","3313","300","3613"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","102 - EAST CENTRAL","06","Congressional","0","0","774","0","774","1521","131","1652"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","103 - SOUTHEAST","06","Congressional","0","0","1267","0","1267","3404","324","3728"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","104 - EAST","06","Congressional","0","0","1251","0","1251","3298","321","3619"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","105 - South East Central","06","Congressional","0","0","766","0","766","1557","2292","3849"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","201 - NORTHWEST","06","Congressional","0","0","1414","0","1414","2929","172","3101"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","202 - SOUTHWEST","06","Congressional","0","0","1486","0","1486","3093","171","3264"
"2017 November General","2017-11-07 00:00:00","HARRISONBURG CITY","203 -  WEST","06","Congressional","0","0","1386","0","1386","2766","201","2967"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","114","0","0","114","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","132","0","0","132","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","135","0","0","135","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","593","0","0","593","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","728","0","0","728","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","1099","0","0","1099","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","1649","0","0","1649","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","1943","0","0","1943","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","00","Local","0","6393","0","0","6393","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","04","Congressional","0","1407","0","0","1407","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","##Central Absentee","07","Congressional","0","4986","0","0","4986","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","101 - COALPIT","07","Congressional","1","0","1932","0","1933","3522","108","3630"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","102 - DUMBARTON","07","Congressional","3","0","1474","4","1477","3476","362","3838"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","103 - GLEN ALLEN","07","Congressional","0","0","2213","3","2213","4061","205","4266"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","104 - GLENSIDE","07","Congressional","1","0","1001","10","1002","","",""
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","105 - GREENDALE","07","Congressional","0","0","729","3","729","3038","248","3286"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","105 - GREENDALE","07","Congressional","0","0","839","0","839","3038","248","3286"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","106 - HERMITAGE","07","Congressional","3","0","1459","5","1462","3180","207","3387"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","108 - HUNGARY CREEK","07","Congressional","0","0","2216","0","2216","3910","150","4060"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","109 - HUNTON","07","Congressional","1","0","594","0","595","984","39","1023"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","110 - JOHNSON","07","Congressional","0","0","511","0","511","","",""
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","111 - LAKESIDE","07","Congressional","1","0","1989","0","1990","3661","292","3953"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","112 - LONGAN","07","Congressional","1","0","1370","17","1371","2704","160","2864"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","113 - MAUDE TREVVETT","07","Congressional","0","0","663","0","663","1180","51","1231"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","114 - MONUMENT HILLS","07","Congressional","0","0","650","0","650","1031","47","1078"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","115 - STAPLES MILL","07","Congressional","1","0","2176","87","2177","3886","126","4012"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","117 - WESTWOOD","07","Congressional","1","0","1184","4","1185","1972","95","2067"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","201 - ADAMS","04","Congressional","1","0","100","0","101","1978","75","2053"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","201 - ADAMS","04","Congressional","1","0","994","0","995","1978","75","2053"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","202 - AZALEA","07","Congressional","0","0","1398","18","1398","3461","507","3968"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","203 - BELMONT","07","Congressional","1","0","486","6","487","2371","148","2519"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","203 - BELMONT","07","Congressional","1","0","732","6","733","2371","148","2519"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","204 - BROOKLAND","07","Congressional","0","0","0","0","0","710","29","739"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","204 - BROOKLAND","07","Congressional","0","0","326","0","326","710","29","739"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","205 - CANTERBURY","07","Congressional","2","0","524","0","526","750","7","757"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","206 - CENTRAL GARDENS","04","Congressional","2","0","1371","0","1373","2649","174","2823"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","207 - CHAMBERLAYNE","07","Congressional","1","0","1558","21","1559","2523","111","2634"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","208 - FAIRFIELD","04","Congressional","0","0","1129","5","1129","2553","378","2931"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","209 - GLEN LEA","04","Congressional","2","0","910","3","912","1697","102","1799"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","210 - GREENWOOD","07","Congressional","1","0","844","4","845","1518","80","1598"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","211 - HIGHLAND GARDENS","04","Congressional","0","0","513","8","513","1083","53","1136"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","212 - HOLLYBROOK","07","Congressional","0","0","461","0","461","816","50","866"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","213 - HUNGARY","07","Congressional","0","0","851","6","851","1645","79","1724"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","214 - LONGDALE","07","Congressional","0","0","810","3","810","1622","106","1728"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","215 - MAPLEWOOD","04","Congressional","0","0","1533","0","1533","2605","160","2764"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","216 - MOODY","07","Congressional","0","0","106","0","106","1044","63","1107"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","216 - MOODY","07","Congressional","0","0","465","0","465","1044","63","1107"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","217 - MOUNTAIN","07","Congressional","0","0","415","0","415","784","36","820"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","218 - OAKVIEW","07","Congressional","0","0","82","0","82","242","14","256"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","219 - RANDOLPH","07","Congressional","0","0","206","11","206","355","11","366"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","220 - RATCLIFFE","04","Congressional","1","0","1687","16","1688","3457","278","3735"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","221 - STRATFORD HALL","07","Congressional","0","0","190","0","190","392","20","412"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","222 - WILDER","07","Congressional","2","0","1202","5","1204","1916","86","2002"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","223 - YELLOW TAVERN","07","Congressional","0","0","1643","1","1643","3350","229","3579"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","224 - ESSEX VILLAGE","04","Congressional","0","0","314","1","314","1014","112","1126"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","301 - CAUSEWAY","07","Congressional","2","0","1093","2","1095","2049","110","2159"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","302 - CEDARFIELD","07","Congressional","1","0","1493","0","1494","2501","81","2582"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","303 - INNSBROOK","07","Congressional","2","0","1560","3","1562","2783","121","2904"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","304 - JACKSON DAVIS","07","Congressional","0","0","887","0","887","1711","75","1786"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","305 - NUCKOLS FARM","07","Congressional","2","0","1822","7","1824","3073","111","3184"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","306 - POCAHONTAS","07","Congressional","0","0","1387","3","1387","2693","193","2886"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","307 - RIDGE","07","Congressional","0","0","834","3","834","1544","104","1648"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","308 - RIVERS EDGE","07","Congressional","1","0","1639","2","1640","2775","86","2861"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","309 - SADLER","07","Congressional","0","0","1572","0","1572","2972","134","3106"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","310 - SHADY GROVE","07","Congressional","3","0","1771","1","1774","3212","140","3352"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","311 - SHORT PUMP","07","Congressional","3","0","2008","12","2011","3959","199","4158"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","312 - SPRINGFIELD","07","Congressional","1","0","966","0","967","2012","147","2159"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","313 - STONEY RUN","07","Congressional","2","0","2147","4","2149","3839","184","4023"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","314 - THREE CHOPT","07","Congressional","0","0","1506","11","1506","2827","135","2962"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","315 - TUCKER","07","Congressional","0","0","1376","0","1376","3361","434","3795"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","401 - QUIOCCASIN ","07","Congressional","2","0","1586","0","1588","2862","155","3017"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","402 - CRESTVIEW","07","Congressional","0","0","1167","0","1167","2354","164","2518"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","403 - DERBYSHIRE","07","Congressional","1","0","313","0","314","1824","53","1877"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","403 - DERBYSHIRE","07","Congressional","1","0","935","3","936","1824","53","1877"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","404 - FREEMAN","07","Congressional","1","0","441","0","442","1751","94","1845"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","404 - FREEMAN","07","Congressional","1","0","597","0","598","1751","94","1845"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","405 - GAYTON","07","Congressional","3","0","1942","3","1945","3197","124","3321"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","406 - GODWIN","07","Congressional","1","0","1427","10","1428","2337","109","2446"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","407 - LAKEWOOD","07","Congressional","1","0","1095","2","1096","2136","121","2257"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","408 - LAUDERDALE","07","Congressional","3","0","1277","1","1280","2571","163","2734"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","409 - MAYBEURY","07","Congressional","3","0","1507","0","1510","2635","146","2781"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","410 - MOORELAND","07","Congressional","2","0","1012","0","1014","1682","66","1748"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","411 - PEMBERTON","07","Congressional","0","0","1172","6","1172","2310","146","2456"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","412 - PINCHBECK","07","Congressional","0","0","1604","2","1604","3161","204","3365"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","413 - RIDGEFIELD","07","Congressional","3","0","1727","0","1730","3011","131","3142"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","414 - ROLLINGWOOD","07","Congressional","1","0","1236","1","1237","1823","50","1873"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","415 - SKIPWITH","07","Congressional","3","0","784","0","787","1520","104","1624"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","416 - SPOTTSWOOD","07","Congressional","1","0","671","0","672","1039","38","1077"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","417 - TUCKAHOE","07","Congressional","0","0","2233","7","2233","3511","99","3610"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","418 - WELBORNE","07","Congressional","1","0","970","2","971","1869","162","2031"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","419 - WEST END","07","Congressional","1","0","1406","3","1407","2563","147","2710"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","501 - ANTIOCH","04","Congressional","0","0","1066","3","1066","1823","62","1885"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","502 - CEDAR FORK","04","Congressional","0","0","612","2","612","1274","76","1350"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","503 - CHICKAHOMINY","04","Congressional","0","0","1140","13","1140","2360","102","2462"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","504 - DONAHOE","04","Congressional","0","0","807","5","807","1747","117","1864"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","505 - DOREY","04","Congressional","1","0","301","2","302","2432","94","2526"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","505 - DOREY","04","Congressional","1","0","1063","0","1064","2432","94","2526"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","506 - EANES","04","Congressional","2","0","1066","8","1068","2486","191","2677"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","507 - ELKO","04","Congressional","0","0","406","1","406","707","21","728"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","508 - HIGHLAND SPRINGS","04","Congressional","0","0","930","4","930","2290","165","2455"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","509 - LABURNUM","04","Congressional","0","0","916","0","916","2255","177","2432"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","510 - MEHFOUD","04","Congressional","0","0","1117","6","1117","1986","113","2099"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","511 - MONTROSE","04","Congressional","1","0","1972","40","1973","4225","295","4520"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","512 - NINE MILE","04","Congressional","0","0","517","0","517","1297","80","1377"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","513 - PLEASANTS","04","Congressional","1","0","1375","10","1376","3098","235","3333"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","514 - ROLFE","04","Congressional","1","0","2585","6","2586","4718","263","4981"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","515 - SANDSTON","04","Congressional","0","0","945","1","945","2043","99","2142"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","516 - SULLIVANS","04","Congressional","0","0","1082","0","1082","1874","82","1956"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","517 - TOWN HALL","04","Congressional","0","0","596","0","596","1004","26","1030"
"2017 November General","2017-11-07 00:00:00","HENRICO COUNTY","518 - WHITLOCKS","04","Congressional","3","0","1167","3","1170","1973","77","2050"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","##Central Absentee","00","Local","0","100","0","0","100","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","##Central Absentee","00","Local","0","198","0","0","198","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","##Central Absentee","00","Local","0","295","0","0","295","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","##Central Absentee","00","Local","0","593","0","0","593","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","##Central Absentee","05","Congressional","0","176","0","0","176","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","##Central Absentee","09","Congressional","0","417","0","0","417","0","0","0"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","101 - BASSETT NUMBER TWO","09","Congressional","0","0","291","2","291","842","58","900"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","102 - GUNVILLE","09","Congressional","0","0","532","1","532","1505","110","1615"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","103 - SCOTT'S TANYARD","09","Congressional","0","0","952","3","952","2431","154","2585"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","201 - FIELDALE","09","Congressional","0","0","343","1","343","966","57","1023"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","202 - HORSEPASTURE #1","09","Congressional","2","0","634","6","636","1584","86","1670"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","203 - HORSEPASTURE #2","09","Congressional","0","0","111","1","111","1456","89","1545"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","203 - HORSEPASTURE #2","09","Congressional","0","0","515","8","515","1456","89","1545"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","204 - SPENCER","09","Congressional","0","0","729","3","729","1714","69","1783"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","302 - AXTON","05","Congressional","1","0","453","3","454","1039","70","1109"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","303 - IRISBURG","05","Congressional","0","0","766","2","766","2024","117","2141"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","304 - MOUNT OLIVET","05","Congressional","0","0","994","7","994","1926","110","2036"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","304 - MOUNT OLIVET","09","Congressional","0","0","1","0","1","1926","110","2036"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","305 - MOUNTAIN VALLEY","05","Congressional","0","0","436","0","436","986","56","1042"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","401 - COLLINSVILLE NUMBER 1","09","Congressional","0","0","455","0","455","1077","73","1150"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","402 - DANIELS CREEK","09","Congressional","0","0","430","3","430","1289","86","1375"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","404 - COLLINSVILLE NUMBER 2","09","Congressional","1","0","817","0","818","1913","129","2042"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","405 - MOUNTAIN VIEW","05","Congressional","1","0","465","2","466","1044","52","1096"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","501 - BASSETT NUMBER ONE","09","Congressional","0","0","348","0","348","949","64","1013"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","502 - FIGSBORO","09","Congressional","0","0","532","1","532","1196","78","1274"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","503 - STANLEYTOWN","09","Congressional","0","0","797","1","797","1901","65","1966"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","504 - OAK LEVEL","09","Congressional","1","0","295","0","296","650","38","688"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","505 - DYERS STORE","05","Congressional","0","0","45","0","45","715","44","759"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","505 - DYERS STORE","09","Congressional","0","0","302","0","302","715","44","759"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","601 - FONTAINE","09","Congressional","0","0","677","2","677","1502","87","1589"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","602 - HILLCREST","09","Congressional","0","0","272","0","272","715","53","768"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","603 - RIDGEWAY #1","05","Congressional","0","0","703","0","703","1890","136","2026"
"2017 November General","2017-11-07 00:00:00","HENRY COUNTY","604 - RIDGEWAY #2","09","Congressional","0","0","591","1","591","1361","76","1437"
